id_venta,fecha,cliente,ciudad,producto,categoria,cantidad,precio_unitario,importe,importe_std,medio_pago_efectivo,medio_pago_qr,medio_pago_tarjeta,medio_pago_transferencia,precio,email,alta
102,29-03-2024,Ivana Torres,Carlos Paz,Dulce de Leche 400g,Limpieza,3,2559.0,7677.0,-0.010095114644206794,True,False,False,False,2559.0,ivana.torres@mail.com,18-01-2023
103,11-03-2024,Santiago Diaz,Alta Gracia,Hamburguesas Congeladas x4,Alimentos,5,2420.0,12100.0,0.831121373352338,True,False,False,False,2420.0,santiago.diaz@mail.com,08-02-2023
103,11-03-2024,Santiago Diaz,Alta Gracia,Salsa de Tomate 500g,Alimentos,5,887.0,4435.0,-0.6266955790540639,True,False,False,False,887.0,santiago.diaz@mail.com,08-02-2023
103,11-03-2024,Santiago Diaz,Alta Gracia,Turrón 50g,Limpieza,1,503.0,503.0,-1.3745280978879808,True,False,False,False,503.0,santiago.diaz@mail.com,08-02-2023
103,11-03-2024,Santiago Diaz,Alta Gracia,Fernet 750ml,Limpieza,1,4061.0,4061.0,-0.6978271563795687,True,False,False,False,4061.0,santiago.diaz@mail.com,08-02-2023
104,17-06-2024,Diego Torres,Cordoba,Mascarilla Capilar,Alimentos,2,1581.0,3162.0,-0.8688092098972929,False,True,False,False,1581.0,diego.torres@mail.com,27-03-2023
104,17-06-2024,Diego Torres,Cordoba,Vino Blanco 750ml,Limpieza,3,2684.0,8052.0,0.06122665406452128,False,True,False,False,2684.0,diego.torres@mail.com,27-03-2023
104,17-06-2024,Diego Torres,Cordoba,Vino Blanco 750ml,Limpieza,5,2684.0,13420.0,1.082173999207061,False,True,False,False,2684.0,diego.torres@mail.com,27-03-2023
105,06-02-2024,Mariana Lopez,Carlos Paz,Té Verde 20 saquitos,Alimentos,2,2383.0,4766.0,-0.5637422312071599,False,False,False,True,2383.0,mariana.lopez@mail.com,01-01-2023
105,06-02-2024,Mariana Lopez,Carlos Paz,Fanta Naranja 1.5L,Limpieza,4,2033.0,8132.0,0.07644196472238328,False,False,False,True,2033.0,mariana.lopez@mail.com,01-01-2023
105,06-02-2024,Mariana Lopez,Carlos Paz,Caramelos Masticables,Limpieza,2,4752.0,9504.0,0.3373845425047164,False,False,False,True,4752.0,mariana.lopez@mail.com,01-01-2023
105,06-02-2024,Mariana Lopez,Carlos Paz,Aceitunas Negras 200g,Limpieza,4,2394.0,9576.0,0.3510783220967922,False,False,False,True,2394.0,mariana.lopez@mail.com,01-01-2023
105,06-02-2024,Mariana Lopez,Carlos Paz,Salsa de Tomate 500g,Alimentos,5,887.0,4435.0,-0.6266955790540639,False,False,False,True,887.0,mariana.lopez@mail.com,01-01-2023
106,24-03-2024,Lucas Lopez,Alta Gracia,Caldo Concentrado Carne,Limpieza,3,2570.0,7710.0,-0.003818798997838724,False,False,False,True,2570.0,lucas.lopez@mail.com,23-03-2023
107,21-05-2024,Gael Martinez,Carlos Paz,Jugo de Manzana 1L,Alimentos,4,3269.0,13076.0,1.0167481633782542,True,False,False,False,3269.0,gael.martinez@mail.com,14-01-2023
107,21-05-2024,Gael Martinez,Carlos Paz,Café Molido 250g,Alimentos,2,2053.0,4106.0,-0.6892685441345214,True,False,False,False,2053.0,gael.martinez@mail.com,14-01-2023
107,21-05-2024,Gael Martinez,Carlos Paz,Té Negro 20 saquitos,Limpieza,4,570.0,2280.0,-1.0365580099002214,True,False,False,False,570.0,gael.martinez@mail.com,14-01-2023
107,21-05-2024,Gael Martinez,Carlos Paz,Agua Mineral 500ml,Alimentos,4,4777.0,19108.0,2.1639825869810485,True,False,False,False,4777.0,gael.martinez@mail.com,14-01-2023
108,25-03-2024,Yamila Molina,Carlos Paz,Toallas Húmedas x50,Limpieza,4,2902.0,11608.0,0.7375472128064867,False,False,True,False,2902.0,yamila.molina@mail.com,09-01-2023
109,04-06-2024,Julian Alvarez,Villa Maria,Queso Rallado 150g,Limpieza,1,3444.0,3444.0,-0.8151752398283294,False,False,False,True,3444.0,julian.alvarez@mail.com,05-03-2023
109,04-06-2024,Julian Alvarez,Villa Maria,Whisky 750ml,Limpieza,1,2953.0,2953.0,-0.9085592089909573,False,False,False,True,2953.0,julian.alvarez@mail.com,05-03-2023
109,04-06-2024,Julian Alvarez,Villa Maria,Pan Lactal Blanco,Limpieza,2,1571.0,3142.0,-0.8726130375617583,False,False,False,True,1571.0,julian.alvarez@mail.com,05-03-2023
109,04-06-2024,Julian Alvarez,Villa Maria,Arroz Largo Fino 1kg,Limpieza,5,2979.0,14895.0,1.3627062894613913,False,False,False,True,2979.0,julian.alvarez@mail.com,05-03-2023
110,19-05-2024,Mariana Rodriguez,Alta Gracia,Jugo de Naranja 1L,Limpieza,1,4170.0,4170.0,-0.6770962956082318,True,False,False,False,4170.0,mariana.rodriguez@mail.com,02-04-2023
110,19-05-2024,Mariana Rodriguez,Alta Gracia,Chicle Menta,Alimentos,3,3612.0,10836.0,0.5907194649581186,True,False,False,False,3612.0,mariana.rodriguez@mail.com,02-04-2023
110,19-05-2024,Mariana Rodriguez,Alta Gracia,Jugo de Naranja 1L,Limpieza,5,4170.0,20850.0,2.495295976555993,True,False,False,False,4170.0,mariana.rodriguez@mail.com,02-04-2023
111,12-02-2024,Rocio Alvarez,Cordoba,Limpiavidrios 500ml,Alimentos,4,872.0,3488.0,-0.8068068189665053,True,False,False,False,872.0,rocio.alvarez@mail.com,17-02-2023
111,12-02-2024,Rocio Alvarez,Cordoba,Cepillo de Dientes,Alimentos,3,2142.0,6426.0,-0.24802453505652367,True,False,False,False,2142.0,rocio.alvarez@mail.com,17-02-2023
111,12-02-2024,Rocio Alvarez,Cordoba,Pan Lactal Blanco,Limpieza,2,1571.0,3142.0,-0.8726130375617583,True,False,False,False,1571.0,rocio.alvarez@mail.com,17-02-2023
111,12-02-2024,Rocio Alvarez,Cordoba,Bizcochos Salados,Alimentos,4,2380.0,9520.0,0.3404276046362888,True,False,False,False,2380.0,rocio.alvarez@mail.com,17-02-2023
112,19-01-2024,Rocio Silva,Cordoba,Shampoo 400ml,Alimentos,1,1407.0,1407.0,-1.2025950874541402,False,False,True,False,1407.0,rocio.silva@mail.com,28-01-2023
112,19-01-2024,Rocio Silva,Cordoba,Pan Lactal Integral,Alimentos,4,272.0,1088.0,-1.263266138702365,False,False,True,False,272.0,rocio.silva@mail.com,28-01-2023
112,19-01-2024,Rocio Silva,Cordoba,Salsa de Tomate 500g,Alimentos,5,887.0,4435.0,-0.6266955790540639,False,False,True,False,887.0,rocio.silva@mail.com,28-01-2023
112,19-01-2024,Rocio Silva,Cordoba,Té Verde 20 saquitos,Alimentos,2,2383.0,4766.0,-0.5637422312071599,False,False,True,False,2383.0,rocio.silva@mail.com,28-01-2023
112,19-01-2024,Rocio Silva,Cordoba,Chicle Menta,Alimentos,1,3612.0,3612.0,-0.7832230874468192,False,False,True,False,3612.0,rocio.silva@mail.com,28-01-2023
113,08-03-2024,Camila Castro,Cordoba,Lavandina 1L,Alimentos,2,1664.0,3328.0,-0.8372374402822292,False,False,False,True,1664.0,camila.castro@mail.com,08-04-2023
113,08-03-2024,Camila Castro,Cordoba,Crema Dental 90g,Limpieza,3,2512.0,7536.0,-0.036912099678688554,False,False,False,True,2512.0,camila.castro@mail.com,08-04-2023
114,05-05-2024,Felipe Alvarez,Rio Cuarto,Energética Nitro 500ml,Limpieza,1,4218.0,4218.0,-0.6679671092135147,False,True,False,False,4218.0,felipe.alvarez@mail.com,16-01-2023
114,05-05-2024,Felipe Alvarez,Rio Cuarto,Queso Azul 150g,Limpieza,1,1645.0,1645.0,-1.1573295382470008,False,True,False,False,1645.0,felipe.alvarez@mail.com,16-01-2023
114,05-05-2024,Felipe Alvarez,Rio Cuarto,Yerba Mate Intensa 1kg,Limpieza,1,4883.0,4883.0,-0.5414898393700368,False,True,False,False,4883.0,felipe.alvarez@mail.com,16-01-2023
114,05-05-2024,Felipe Alvarez,Rio Cuarto,Shampoo 400ml,Alimentos,5,1407.0,7035.0,-0.13219798267354926,False,True,False,False,1407.0,felipe.alvarez@mail.com,16-01-2023
114,05-05-2024,Felipe Alvarez,Rio Cuarto,Crema Dental 90g,Limpieza,4,2512.0,10048.0,0.44084865497817793,False,True,False,False,2512.0,felipe.alvarez@mail.com,16-01-2023
115,16-02-2024,Hernan Martinez,Rio Cuarto,Queso Cremoso 500g,Alimentos,4,4834.0,19336.0,2.2073462223559552,False,False,False,True,4834.0,hernan.martinez@mail.com,03-01-2023
115,16-02-2024,Hernan Martinez,Rio Cuarto,Limpiavidrios 500ml,Alimentos,5,872.0,4360.0,-0.6409599327958095,False,False,False,True,872.0,hernan.martinez@mail.com,03-01-2023
115,16-02-2024,Hernan Martinez,Rio Cuarto,Mascarilla Capilar,Alimentos,4,1581.0,6324.0,-0.2674240561452977,False,False,False,True,1581.0,hernan.martinez@mail.com,03-01-2023
115,16-02-2024,Hernan Martinez,Rio Cuarto,Queso Azul 150g,Limpieza,2,1645.0,3290.0,-0.8444647128447137,False,False,False,True,1645.0,hernan.martinez@mail.com,03-01-2023
116,18-03-2024,Karina Castro,Rio Cuarto,Cerveza Rubia 1L,Alimentos,1,2423.0,2423.0,-1.009360642099293,False,True,False,False,2423.0,karina.castro@mail.com,25-01-2023
116,18-03-2024,Karina Castro,Rio Cuarto,Barrita de Cereal 30g,Alimentos,2,4430.0,8860.0,0.21490129170892738,False,True,False,False,4430.0,karina.castro@mail.com,25-01-2023
116,18-03-2024,Karina Castro,Rio Cuarto,Vinagre de Alcohol 500ml,Limpieza,4,1195.0,4780.0,-0.5610795518420342,False,True,False,False,1195.0,karina.castro@mail.com,25-01-2023
116,18-03-2024,Karina Castro,Rio Cuarto,Jabón de Tocador,Limpieza,5,1592.0,7960.0,0.043729046807979996,False,True,False,False,1592.0,karina.castro@mail.com,25-01-2023
116,18-03-2024,Karina Castro,Rio Cuarto,Toallas Húmedas x50,Limpieza,4,2902.0,11608.0,0.7375472128064867,False,True,False,False,2902.0,karina.castro@mail.com,25-01-2023
117,14-03-2024,Camila Rodriguez,Cordoba,Vino Tinto Malbec 750ml,Alimentos,4,4719.0,18876.0,2.1198581860732486,False,False,True,False,4719.0,camila.rodriguez@mail.com,13-03-2023
117,14-03-2024,Camila Rodriguez,Cordoba,Miel Pura 250g,Alimentos,2,4982.0,9964.0,0.42487257878742285,False,False,True,False,4982.0,camila.rodriguez@mail.com,13-03-2023
118,09-02-2024,Pablo Sanchez,Cordoba,Vino Blanco 750ml,Limpieza,5,2684.0,13420.0,1.082173999207061,True,False,False,False,2684.0,pablo.sanchez@mail.com,25-03-2023
118,09-02-2024,Pablo Sanchez,Cordoba,Vino Blanco 750ml,Limpieza,3,2684.0,8052.0,0.06122665406452128,True,False,False,False,2684.0,pablo.sanchez@mail.com,25-03-2023
118,09-02-2024,Pablo Sanchez,Cordoba,Fernet 750ml,Limpieza,2,4061.0,8122.0,0.07454005089015053,True,False,False,False,4061.0,pablo.sanchez@mail.com,25-03-2023
118,09-02-2024,Pablo Sanchez,Cordoba,Cepillo de Dientes,Alimentos,3,2142.0,6426.0,-0.24802453505652367,True,False,False,False,2142.0,pablo.sanchez@mail.com,25-03-2023
118,09-02-2024,Pablo Sanchez,Cordoba,Azúcar 1kg,Limpieza,2,727.0,1454.0,-1.1936560924426465,True,False,False,False,727.0,pablo.sanchez@mail.com,25-03-2023
119,07-02-2024,Agustina Gomez,Rio Cuarto,Fideos Spaghetti 500g,Alimentos,5,745.0,3725.0,-0.7617314611425892,False,True,False,False,745.0,agustina.gomez@mail.com,20-02-2023
120,21-04-2024,Camila Rodriguez,Cordoba,Pan Lactal Blanco,Limpieza,5,1571.0,7855.0,0.023758951569536134,False,False,True,False,1571.0,camila.rodriguez@mail.com,13-03-2023
